user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
a117312f796a22e364b8e241b8cb91eb,"6h ngày 5/4, Bộ Y tế không ghi nhận thêm người nhiễm nCoV nào, duy trì tổng số bệnh nhân ở Việt Nam 240.

Như vậy trong 24 giờ qua chỉ một ca Covid-19 được ghi nhận. Hôm qua, 4 bệnh nhân ra viện, đưa số khỏi bệnh lên 90.
-----
Bác sĩ, bộ đội, công an, các chiến sĩ tuyến đầu chống dịch,... đi làm vì chúng ta.
Chúng ta HÃY Ở NHÀ vì cả nước!
#Ởnhàlàthươngnhau #TôiỞNhà #StayAtHome #TôiAnToàn     ",2020-04-04 18:20:47,7014.0,3.0,545.0,0
0de58e1e2e0dbc70132399fd84b0fd1b,"Vụ nghi nhảy cầu tự tử vì bị Fe Credit đòi nợ: Chính phủ chỉ đạo xử lý nghiêm

Ngày 29/6, Văn phòng Chính phủ truyền đạt ý kiến Phó Thủ tướng Thường trực Chính phủ Trương Hòa Bình đề nghị UBND <URL> xác minh, làm rõ thông tin vụ người đàn ông nghi nhảy cầu tự tử vì bị Công ty tài chính Fe Credit đòi nợ.",2020-06-29 08:26:38,0.0,0.0,0.0,0
413a9954c54b2f788eaed774ba22bb95,[ T ] ( < URL > ) uyệt vời,1588558551.0,1,0,0,0
596fe726c8d1eaeabf1aa97a2ef52780,"Việt Nam có thêm 5 người liên quan bệnh nhân 34 mắc Covid-19 I Bản tin về virus corona 12.3.2020

Bản tin về virus corona của Báo Thanh Niên trực tiếp lúc 19 giờ trên <URL>, kênh YouTube Báo Thanh Niên, facebook Báo Thanh Niên và trang Báo Thanh Niên trên mạng xã hội Lotus. Các thông tin đáng chú ý: WHO công bố Covid-19 là đại dịch toàn cầu; các diễn biến mới phức tạp về dịch bệnh tại Việt Nam. Thông tin mới, đầy đủ nhất về diễn biến của dịch bệnh Covid-19 do chủng mới của virus corona ở trong nước và quốc tế.

#Covid19 #corona #viruscorona #virútcorona #nCoV #viêmphổiVũHán     #BảntinCorona",2020-03-12 04:35:43,350.0,1.0,81.0,0
8c1fb41b21f8d11a05915db9f8a24b16,"Bắt đầu từ thứ Hai ngày 4/5 tới, xe buýt tại Hà Nội sẽ hoạt động 100% lượt và vẫn phải thực hiện các quy định về phòng dịch.

",2020-05-03 08:07:30,22.0,0.0,0.0,0
8692598368039700480,"Sao lại rơi rụng 😆

[https://nhadautu.vn/uy-ban-kiem-tra-quan-uy-trung-uong-de-nghi-ky-luat-4-to-chuc-dang-23-dang-vien-d36325.html](https://nhadautu.vn/uy-ban-kiem-tra-quan-uy-trung-uong-de-nghi-ky-luat-4-to-chuc-dang-23-dang-vien-d36325.html)",2020-04-17 10:20:43,10.0,0.0,2.0,0
-2856141489536363008,Đây là một việc không hề đơn_giản ...[ https://lsvn.vn/vu-duong-nhue-hanh-vi-khong-truy-cuu-trach-nhiem-hinh-su-nguoi-co-toi-se-doi-mat-muc-an-cao-nhat-12-nam-tu.html](https://lsvn.vn/vu-duong-nhue-hanh-vi-khong-truy-cuu-trach-nhiem-hinh-su-nguoi-co-toi-se-doi-mat-muc-an-cao-nhat-12-nam-tu.html),1591745374.0,10,2,2,0
77cf29011ca3d27df1483f75a16d5868,"Các văn_nghệ_sĩ ở < URL > từng tham_dự các sự_kiện , lễ_hội tại Milan và Paris , có tiếp_xúc với bệnh_nhân nhiễm Covid-19 thứ 17 và chị ruột của bệnh_nhân cần khẩn_trương liên_hệ cơ_quan y_tế gần nhất .# vănnghệsĩ # Covid _ 19 # virusCorona # SARS _ CoV _ 2 # côgáiHàNội # bệnhnhânsố 17",1583714576,1552,50,365.0,0
4fd91733de3c216fc8b81044757df9f5,"Vào cái đêm xảy ra vụ án cướp 5 chỉ vàng ở Trảng_Bàng , Tây_Ninh , công_an xã họ khoanh vùng xem nhà ai có khung khí như nạn_nhân mô_tả là con dao .Họ nghĩ trong địa_phương có gia_đình ông Chánh có con dao vì vợ_chồng ông này bán bánh_mì .Chỉ có tình tiết đó thôi mà họ kéo tới bắt ông Chánh về đánh .Đánh dữ_dội lắm nhưng ổng cứ khóc rằng ổng không có ăn cướp của ai hết .Công_an xã lôi ổng ra ngoài đồng vắng , lấy súng K54 chĩa vô màng_tang ổng , nói rằng nếu nhận tội thì cho sống , không nhận tội thì bắn bỏ luôn .Ông sợ chết nên phải nhận tội .",1592365287.0,18,2,2,1
466cf6c079810b0ab92a6db81227e792,"Tiến sĩ Bùi Hải Hưng, Viện trưởng Viện Nghiên cứu Trí tuệ Nhân tạo VinAI Research cho biết công nghệ nhận diện khuôn mặt sử dụng khẩu trang vừa được VinAI công bố chỉ là một trong những thành tựu bước đầu, mục tiêu phải có cả các công trình nghiên cứu và sản phẩm ứng dụng đẳng cấp quốc tế.",2020-04-22 01:05:55,27.0,4.0,1.0,0
b19c1ca64d313f74e34865d58060b877,Trực_tiếp LỄ TUYÊN_DƯƠNG THANH_NIÊN TIẾN TIẾN LÀM THEO LỜI BÁC TOÀN_QUỐC LẦN THỨ VI - NĂM 2020,1590866473,40,1,8.0,0
-2550818772276944896,"TIN CHẤN ĐỘNG CẢ NƯỚC MỸ
 TƯỢNG ĐÀI WASHINGTON ĐÃ BỊ LẬT ĐỔ TẮM XĂNG ĐỐT VÀ ĐẬP PHÁ CÁC TƯỢNG ĐÀI LỊCH SỬ KHÁC",2020-06-20 14:57:50,2.0,6.0,0.0,1
14609a11431c4717589b6795f793bd92,Tin_tức dịch_bệnh corona sáng 17/4 - CẢNH_BÁO : Dịch Covid-19 Hơn 135 nghìn người tthiệt mạng trên thế_giới,1587074796,14,0,3.0,0
1b7848e5c4ab8c7f993a63b6556e2ab6,"Ông_Park_Hyun , một giáo_sư đại_học 48 tuồi người Hàn_Quốc , là một người rất có ý_thức giữ_gìn sức_khoẻ bản_thân .Ông đến phòng gym đều_đặn 5 ngày mỗi tuần , giữ_gìn vệ_sinh cá_nhân , rửa tay thường_xuyên và thậm_chí lạm_dụng dung_dịch rửa tay khô .Tuy_nhiên , những thói_quen này vẫn không đủ để bảo_vệ vị giáo_sư này khỏi dịch virus corona chủng mới gây phiêm phổi cấp COVID-19 .Kiểm_tra kết_quả và làm thêm các bài test để nâng cao kiến_thức phòng_bệnh tại đây : < URL > # LaChanVirusCorona # Lotus # VCCorp # ICT _ anti _ nCoV # Mutex # sohaviruscorona Xem thêm",1970-01-01 00:00:00,5200,238,2100,0
6255934934483117056,"Theo 1 thống kê ko chính thức, 95% hộ cận nghèo là vì ở gần hộ nghèo chứ bản thân họ ko có nghèo!",2020-05-20 15:15:22,44.0,3.0,0.0,1
1bd5164b07090e6073f4973ae949645e,"Dự_báo thời_tiết hôm_nay 12/3 : Nắng_nóng , nhiệt_độ có nơi trên 37 độ C",1583955086,0,0,0.0,0
70a149e433119b48d47be21d7952e692,"Giao đầu_mối chuẩn_bị đầu_tư 2 dự_án cải_tạo , nâng_cấp đường_băng sân_bay Tân_Sơn_Nhất và Nội_Bài",1586979349,1,0,0.0,0
6c05ba3ffc2c99aa15dd9c54a3c23f12,"* * Quảng_Bình đã cho_phép hoạt_động du_lịch trở_lại , Dưới đây là một_số điểm du_lịch lý_tưởng ở Quảng_Bình mà du_khách không_thể bỏ lỡ trong đợt nghỉ lễ 30/4 – 1/5 này .* *",1588076180.0,15,0,0,0
ec10b75202cc1581dd6ea883e20b6e7f,"Rác_thải xây_dựng bẩn lấp biển đe_doạ đến môi_trường hệ_sinh_thái Vịnh Hạ_Long Chính_quyền thành_phố Hạ_Long thì mong_muốn có những bãi_tắm đẹp và để bảo_vệ môi_trường biển như bãi_tắm công_cộng tại đoạn cuối đường bao biển Trần_Quốc_Nghiễn .Vậy nhưng những người thi_công lại "" qua_mặt chính_quyền "" dùng gạch_đá , phế_thải vật_liệu xây_dựng bẩn lấp biển .Đây là mối nguy tiềm_tàng ảnh_hưởng đến hệ_sinh_thái Vịnh Hạ_Long mà chính_quyền cần giám_sát chặt_chẽ trong quá_trình san_lấp biển làm bãi_tắm .",1591158786.0,19,0,1,0
c5d56b09a69a9def2282048a168f1c4e,"Biến căng .VTV bị kiện đòi 600 triệu đô_la vì tội phỉ_báng và bôi_nhọ .Bôi_nhọ dân quen_thói rồi , giờ vỡ mặt với doanh_nghiệp Mỹ nhá 😂 Xem thêm tin ở đây : < URL > < URL > < URL > < URL > < URL > Nguồ < URL >",1590290839.0,110,39,16,1
161078321595172992,"THÔNG_BÁO KHẨN Hiện_nay trên toàn tỉnh Quảng_bình và các tỉnh lân_cận đang lưu_thông hơn 200 tỷ tiền giả mệnh_giá 200k .Đặc_biệt gần tết tiền giả về tràn_lan các vùng nông_thôn .Tiền giả rất khó phát_hiện .Sau khi có 1 cửa_hàng dính hơn 5 triệu tiền giả và nhờ ngân_hàng phân_tích đã tìm ra đc dấu_vết .Ae chú_ý nhé : Tiền thật : Vệt màu vàng ngang in full hết ra mép tiền Tiền_Giả : hụt một tý tầm 0,5 mili > > > Share để mọi người cùng tránh nhé .Mỗi người lướt qua chia sẽ giùm em .",1548384420.0,unknown,unknown,unknown,1
036025f7d10eca014ada255dcf2a39aa,LIVE: Bộ Y tế đã chính thức có văn bản “bật” lại Bộ Công thương đề xuất thí điểm quản lý thuốc lá điện tử!,2020-05-30 13:10:14,9.0,2.0,0.0,0
b6f18e8ff05e315950a525b6b09e6b49,"Tại TP Huế trong ngày 16/3 , các du_khách nước_ngoài hầu_hết vẫn chưa đeo khẩu_trang khi di_chuyển trên các tuyến đường và ngay tại sân_bay Phú_Bài .",1584389172,5,0,0.0,0
1eb1b6e4dd5e33842e0eefe1a3750b21,"Có một sức sáng tạo kỳ lạ trong con người của nhạc sĩ Phạm Tuyên. Bước chân đến đâu, vị nhạc sĩ này cũng có cảm xúc cho ra đời những ca khúc cho thiếu nhi và tuổi trẻ.",2020-06-01 08:19:23,2008.0,21.0,75.0,0
91834665ac03ff47c158ae179e2f70b2,"𝐓𝐫𝐮𝐧𝐠 𝐐𝐮𝐨̂́𝐜 𝐧𝐨̂̉𝐢 𝐠𝐢𝐚̣̂𝐧 𝐯𝐢̀ 𝐓𝐰𝐢𝐭𝐭𝐞𝐫 𝐱𝐨𝐚́ 𝟏𝟕𝟎 .𝟎𝟎𝟎 𝐭𝐚̀𝐢 𝐤𝐡𝐨𝐚̉𝐧 𝐝𝐮̛ 𝐥𝐮𝐚̣̂𝐧 𝐯𝐢𝐞̂𝐧 𝐯𝐚̀ 𝐛𝐨̀ đ𝐨̉ 🙈🙈🙈 Trung_Quốc đã nổi_giận khi Twitter xoá 170.000 tài_khoản dư_luận_viên chuyên đăng tin giả và bắt Twitter cũng phải xoá những tài_khoản “ bôi_nhọ ” chính_quyền Trung_Quốc 😂 Hôm thứ Sáu này , Trung_Quốc nói rằng Twitter nên đóng_cửa các tài_khoản bôi_nhọ Trung_Quốc nếu mạng xã_hội này muốn chống lại tin giả .Trung_Quốc cho rằng họ là nạn_nhân lớn nhất của sự phát_tán thông_tin giả_mạo , xuyên_tạc .Người_phát_ngôn Bộ Ngoại_giao TQ Hoa_Xuân_Oánh phát_biểu trước các phóng_viên rằng các nền_tảng trên mạng như Twitter , Facebook , Instagram ... có khá nhiều những tin_tức xuyên_tạc về Trung_Quốc và rất cần_thiết để có những giọng nói đến từ Đại_Lục với quan_điểm khách_quan trên những nền_tảng này ( để đối_phó với những tin_tức “ phản_động ” , “ xuyên_tạc ” về Trung_Cộng .Bà Oánh cũng nổi_tiếng là một người ảo_tưởng , chuyên post các tin giả trên Twitter ca_ngợi chính_quyền Trung_Quốc .Tuy_nhiên , các mạng xã_hội này hiện vẫn bị cấm ở Trung_quốc đại_lục do không chấp_nhận các yêu_cầu kiểm_duyệt , hoạt_động theo sự chỉ_đạo của Bắc_Kinh .",1591963107.0,37,9,1,1
7050444021058475008,Bản tin Toàn_cảnh phòng_chống dịch nCoV ngày 9/2/2020 : - Phát_hiện ca thứ 14 dương_tính với virus nCoV tại Việt_Nam ở Vĩnh_Phúc .Phương_án hỗ_trợ Vĩnh_Phúc khoanh vùng dập dịch của Bộ Y_tế ra sao ?- Quảng_Ninh lên_tiếng về việc du_thuyền có du_khách dương_tính với nCoV đang bị cách_ly từng ghé thăm ?...- Các thành_phố ở Trung_Quốc đã có những thay_đổi gì trước và sau khi dịch_bệnh tấn_công ?- Cận_cảnh Bệnh_viện dã_chiến Lôi_Thần_Sơn của Trung_Quốc Tất_cả sẽ có trong bản tin hôm_nay !# vtv 24 # ToanCanhnCoV # Corona # yte 24 h Xem thêm,1970-01-01 00:00:00,15000,513,2300,0
3522158f012105d333404cbba71a77c6,"HY VỌNG ĐÃ ĐẾN ?!? Hôm nay Coronavirus chết lên 426. Bệnh tăng lên 19852. Mỹ đã có THUỐC chữa  Coronavirus. China đem thuốc của Mỹ ra để chữa ngay lập tức.... Người bệnh nhân đầu tiên Coronavirus ở Mỹ được chữa bệnh tốt tại Tiểu Bang Washington. Người bệnh được chữa ở Bệnh Viện Providence thuộc Thành Phố  Everett. Đến nay, thuốc chữa tốt cho bệnh nhân đầu tiên này. Thuốc có tên là REMDESIVIR. Do công ty Gilead Sciences Inc bào chế. Stock của Cty này đã vượt cao trong cuộc trao đổi chứng khoán ngày hôm nay. Bệnh nhân đầu tiên bị Coronavirus ở Mỹ được chữa bằng thuốc Remdesivir hiện đang phục hồi tốt ở Tiểu Bang Washington. Một ngày sau khi dùng thuốc mới. Ông này người Hoa năm nay 35 tuổi. Bệnh nhân là công dân có Quốc Tịch Hoa Kỳ. Thuốc được xử dụng trong trường hợp khẩn cấp, được sự đồng ý của  bệnh nhân. CHƯA ĐƯỢC CÔNG NHẬN CHÍNH THỨC CỦA FDA. Hãng thuốc này cũng có liên lạc với China về thuốc Rremdesivir. ( không biết về tác quyền của thuốc sẽ giải quyết ra sao ) Báo chí China, cách đây vài phút cũng loan báo sẽ dùng thuốc Remdesivir đem vào chữa các bệnh nhân đang bị Coronavirus. Ở Mỹ hay gọi là Clinical Trial ( thử thuốc) . Đây là thông báo chính thức của China. China starts clinical trials for new antiviral drug to treat Coronavirus Remdesivir, developed by Gilead Sciences, was last week given to US patient whose condition appeared to improve within a day Tests are being carried out at multiple hospitals in Wuhan, ground zero of the outbreak ( Theo South China Morning Post ) Mỹ đã có Thuốc. Con người sẽ được cứu. Sent from Yahoo Mail on Android AT 3:23PM PACIFIC TIME ... Coronavirus 2019-nCoV Xem thêm",2020-02-04 10:48:39,1100.0,406.0,3300.0,1
808e278b22ec6b96f2faf7447d10cd8e,"Cả MyTV , truyền_hình FPT , Clip_TV ... đều có tính_năng xem_lại tại các kênh_truyền_hình đang thực_hiện phát_sóng chương_trình học và sẽ bổ_sung những video theo yêu_cầu ( VOD ) liên_quan các nội_dung giáo_dục trong thời_gian tới .",1585619939,0,1,0.0,0
3079fa133c8b5d9663755b7ddd761afc,"Mai luật sư sẽ được tham gia... báo giới cũng được tham gia để nghe Hội đồng thẩm phán tuyên quyết định... cccm nhỉ?
[<URL>](<URL>)",2020-05-07 13:18:31,65.0,18.0,4.0,0
0044a1ed0ffc21d107563a79dcd4ba7d,"“Tôi không bao giờ quên những nụ cười ấm áp, chân tình của người Việt Nam cũng như những món ăn đặc sắc của Việt Nam”, Giám đốc Quốc gia World Bank Vietnam nói.",2020-06-22 06:13:14,1489.0,13.0,40.0,0
9eb694b0a565636de3d10cd4f87d4995,"Phiên tòa sơ thẩm tại Tòa án nhân dân huyện Sóc Sơn, thành phố Hà Nội vào chiều ngày 8 tháng 5 năm 2020 đã tuyên phạt bà Đặng Thị Huệ (còn gọi là Huệ Như) và ông Bùi Mạnh Tiến 15 tháng tù giam với cáo buộc ""gây rối trật tự công cộng.

Cả hai đều là những tài xế có các hành động mạnh mẽ phản đối các trạm BOT thu phí sai quy định, và đặt trạm không đúng chỗ.

Cộng thêm 24 tháng tù treo vì một bản án trước đó, bà Đặng Thị Huệ buộc phải ngồi tù với bản án 42 tháng tù giam.

Luật sư Lê Đình Việt, người bào chữa cho cả 2 người trong vụ án nói với phóng viên Đài Á Châu Tự Do ngay sau khi kết thúc phiên tòa như sau:

""Họ không lắng nghe cũng không đối đáp, không làm rõ những quan điểm của luật sư đưa ra.

Bản án này có thể nói là một bản án trái pháp luật, bất công. Nó đã không làm rõ được các cái tình tiết, các cái chứng cứ mà chính cáo trạng đã quy kết cho các bị cáo.""

Theo cáo trạng, 2 người gồm bà Đặng Thị Huệ và ông Bùi Mạnh Tiến đã không chấp hành các quy định về mua phí đường bộ và dừng đỗ xe gây mất an ninh trật tự tại trạm thu phí BOT Bắc Thăng Long - Nội Bài do công ty cổ phần BOT Vietracimex 8 làm chủ đầu tư.

Luật sư cho biết, quan điểm bào chữa của ông tại tòa là việc hai người dừng xe tại trạm thu phí BOT là giao dịch dân sự giữa người dân và chủ đầu tư.

Căn cứ vào nội dung phụ lục hợp đồng ký giữa công ty Cổ phần BOT Vietracimex 8 với cục Đường bộ Việt Nam thì trạm BOT Bắc Thăng Long - Nội Bài thu phí cả cho con đường ở tuyến tránh thành phố Vĩnh Yên cách đó vài chục cây số.

Do vậy, việc hai người không đi trên dự án tuyến tránh thành phố Vĩnh Yên không phát sinh nghĩa vụ thanh toán và việc họ đòi hỏi trạm BOT cung cấp tài liệu cũng như quay trực tiếp các đoạn video là hợp lý.

Tuy nhiên, các quan điểm của các luật sư tham gia phiên tòa đã không được lắng nghe.

Bà Đặng Thị Huệ, sinh năm 1981 bị bắt vào ngày 16 tháng 10 năm 2019 với cáo buộc ""gây rối trật tự công cộng"".

Bà nhiều lần tham gia phản đối các trạm BOT cùng với ông Hà Văn Nam, người cũng bị xử trước đó với cùng tội danh.

Các trạm BOT này bị người dân và báo chí cho là đặt không đúng vị trí mà vẫn lạm thu người dân.
...........",2020-05-09 13:02:42,70.0,17.0,7.0,0
1ff0cdac80c662e9e2bff00a861ea33d,"Báo Trung đã đưa tin về việc nhiều nhà nghiên cứu xác định virus Coronavirus được tạo ra từ Phòng nghiên cứu virus Vũ Hán, nơi con trai của Giang Trạch Dân – Giang Miên Hằng – chịu trách nhiệm giám sát. Chuyện này chắc hẳn cũng không ngoài kế sách của ông Tập! ",2020-03-01 02:28:00,205.0,10.0,5.0,1
dc89a8ed2d11559b3cf3454eb279f63a,"Chiều 16/6, tại hội nghị giao ban báo chí do Ban Tuyên giáo Thành ủy Hà Nội tổ chức, ông Hoàng Văn Thắng – Phó Giám đốc Sở Xây dựng Hà Nội báo cáo về việc xử lý nước thải trên địa bàn TP.

Trả lời báo chí về hoạt động xử lý ô nhiễm tại sông Tô Lịch bằng công nghệ Nhật Bản, ông Thắng cho biết, từ tháng 11/2019, TP Hà Nội đã họp và yêu cầu Công ty cổ phần Cải thiện Môi trường Nhật Việt (JVE) - đơn vị thí điểm xử lý một đoạn sông Tô Lịch bị ô nhiễm, báo cáo rõ kết quả thí nghiệm, cũng như các văn bản pháp lý liên quan đến công ty xử lý nước thải trên sông Tô Lịch.

Tuy nhiên, đến nay TP Hà Nội vẫn chưa nhận được tài liệu nào, công ty này cũng không liên hệ lại.

“Như vậy, chúng tôi tự hiểu rằng công ty này đã từ bỏ việc xử lý nước ô nhiễm trên sông Tô Lịch đã thí điểm”, ông Thắng nói.

Theo lãnh đạo Sở Xây dựng Hà Nội, Công ty JVE đã tháo dỡ, dừng việc thí điểm từ cuối 2019. Kết quả chính thức của quá trình này vẫn chưa được đưa ra, trừ các lần kiểm tra, lấy mẫu nhỏ lẻ mà đơn vị này tự thực hiện.

Trước đó, ngày 11/4/2019, Công ty JVE đề xuất xin TP Hà Nội cho thử nghiệm xử lý làm sạch một đoạn sông Tô Lịch và một góc Hồ Tây bằng công nghệ Nano-Bioreactor Nhật Bản.

Ngày 9/5/2019, UBND Thành phố đã họp xem xét đề xuất và đồng ý cho các chuyên gia Nhật Bản, Công ty JVE tổ chức thực hiện thí điểm xử lý làm sạch một đoạn sông Tô Lịch và một góc Hồ Tây bằng công nghệ Nano-Bioreactor Nhật Bản; thời gian thực hiện là 02 tháng, dự kiến, bắt đầu từ ngày 16/5/2019.

Ngày 29/10/2019, UBND TP Hà Nội đã đề nghị đơn vị tổ chức thí điểm làm sạch một đoạn sông Tô Lịch cung cấp các hồ sơ tiêu chuẩn, kỹ thuật liên quan đến công nghệ Nano-Bioreactor (có bản thuyết trình toàn bộ về công nghệ); Giấy chứng nhận công nghệ của Chính phủ Nhật hoặc cơ quan có thẩm quyền xác nhận; Hồ sơ giới thiệu năng lực; danh sách các công trình, dự án đã được xử lý bằng công nghệ Nano-Bioreactor tại Nhật Bản và các nước khác. Tuy nhiên, cho đến thời điểm đó, các cơ quan chức năng của TP và UBND TP vẫn chưa nhận được các tài liệu theo yêu cầu.


  ",2020-06-16 07:59:01,15.0,2.0,0.0,0
4512544810170248192,"Chủ tịch UBND TP.Hải Phòng yêu cầu UBND quận Ngô Quyền rà soát, xem xét trách nhiệm của cô giáo chủ nhiệm, của hiệu trưởng nhà trường theo quy định, đề xuất hình thức xử lý, báo cáo UBND thành phố. thôi xong .

",2020-05-21 12:57:05,34.0,12.0,1.0,0
389c669730cb6c54314a46be785cea42,"Số vụ vi phạm hành chính về xây dựng tại TP. HCM năm 2019 gấp 90 lần số vụ năm 2013.
Nhiều trường hợp vi phạm chưa xử lý triệt để, mà chỉ như ""phạt cho tồn tại"".
Biện pháp nào để xử lý nghiêm, có hiệu lực trong quản lý xây dựng?
Đón xem Việt Nam hôm nay, 17h30 (6/3) trên VTV1.

#vietnamhomnay",2020-03-06 01:03:13,423.0,4.0,4.0,0
35c086e6852fa108b536c6ff70bf7582,"TP. Hồ Chí Minh nguy cơ thêm ca nhiễm mới I Bản tin về virus corona ngày 15.3.2020

Bản tin về virus corona của Báo Thanh Niên trực tiếp lúc 19 giờ trên <URL>, kênh YouTube Báo Thanh Niên, facebook Báo Thanh Niên và trang Báo Thanh Niên trên mạng xã hội Lotus. Ngày 15.3.2020 có các thông tin đáng chú ý: Diễn biến phức tạp về Covid-19 tại Việt Nam và thế giới.

#Covid19 #corona #viruscorona #virútcorona #nCoV #viêmphổiVũHán     #BảntinCorona",2020-03-15 04:46:02,506.0,134.0,85.0,0
