id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
1184,97dfd54d7df52eb057f2de932cd30994,"Chủ tịch Empire Group Nguyễn Đức Thành vừa thông tin đến thời điểm hiện tại (8/5), chỉ còn một nhóm khách hàng khoảng 10 người không đồng ý với bất cứ phương án nào mà chủ đầu tư đưa ra.",1588948632.0,,1,,0
1185,80aeb4886ff7b17d6e6236edbe32b6db,"Xuất hiện bên cạnh Ngoại trưởng Mike Pompeo tại trụ sở Bộ Ngoại giao ở Washington ngày 19/6/2018 đại sứ Mỹ tại LHQ Nikki Haley đã chính thức thông báo quyết định rút Mỹ khỏi  Hội đồng nhân quyền Liên hợp quốc.

Đại sứ Mỹ tại LHQ, bà Nikki Haley, đã đến Washington để thông báo quyết định này cùng với Ngoại trưởng Mỹ Mike Pompeo. Cả hai đều khẳng định dù rút khỏi Hội đồng Nhân quyền Liên Hiệp Quốc (LHQ) nhưng Mỹ vẫn sẽ là nước đi đầu trong việc bảo vệ nhân quyền.

Tuyên bố này, theo AFP, được đưa ra sau khi quan chức nhân quyền hàng đầu LHQ chỉ trích Washington vì đã chia cắt trẻ em với cha mẹ của chúng - những người nhập cư trái phép - ở biên giới với Mexico.",1592203479.0,4,9,1,0
1186,7d31f701ce1abfc1fc0b7b311debc99d,"Sáng 15/5, Đại tá Nguyễn Văn Kim - Phó giám đốc Công an tỉnh Đồng Nai, Thủ trưởng Cơ quan CSĐT cho biết đã tạm giữ hình sự 3 người có liên quan đến vụ sập tường khiến 10 người tử vong.

3 đối tượng bị tạm giữ gồm: ông Hà Duy Hải – giám đốc Công ty TNHH Hà Hải Nga và 2 người khác.

Bước đầu, cơ quan chức năng xác định Công ty Cổ phần AV HEALTHCARE (100% vốn Hàn Quốc, sản xuất băng vệ sinh, tã lót, bình sữa) ký kết hợp đồng xây dựng với Công ty TNHH Hà Hải Nga, Đồng Nai để xây dựng công trình nhà xưởng tại đường 8, KCN Giang Điền, huyện Trảng Bom.

Công trình được Ban Quản lý Khu công nghiệp Đồng Nai cấp giấy phép xây dựng công trình số 25/GPXD-KCNĐN. Ngày 22/2, công trình được khởi công xây dựng, dự kiến hoàn thành 22/9/2020.

Ngày 14/5, khoảng 55 người thuộc Công ty TNHH Hà Hải Nga tiến hành công việc theo sự phân công của ông Hà Huy Vĩnh Tường – Chỉ huy công trình, trong đó 1 số nhân viên lao động tiến hành trát vữa bức tường nhà xưởng dài khoảng 109cm, cao khoảng 12m.

Đến 14h30 cùng ngày, tường nhà xưởng đổ sập vào phía trong công trình nhà xưởng khiến 8 người chết tại chỗ, 16 người bị thương được đưa đi cấp cứu.

Tuy nhiên, do vết thương quá nặng 2 người trong số 16 người bị thương đã chết sau đó. 14 người còn lại hiện đang được cấp cứu và điều trị tại Trung tâm y tế Huyện Trảng Bom và Bệnh viện Đa khoa Thống Nhất Đồng Nai.",1589514906.0,2,0,,0
1187,70a149e433119b48d47be21d7952e692,"Dự báo thời tiết hôm nay 28/4: Nắng ấm ở miền Bắc, xâm nhập mặn giảm dần ở Đồng bằng sông Cửu Long",1588015566,1,0,0.0,0
1188,847ce0323d65cdbac24b65ebd38a7986,"Trận đấu ""siêu kinh điển"" giữa 2 ông vua làng bi-a Việt là Quyết Chiến và Nguyễn Cao Nhân Minh Quân đã kết thúc với tỉ số hết sức bất ngờ",1592089253,144,0,1.0,0
1189,26f0a5e8791ddd99af5962e46f2975ae,"Cơ quan An ninh điều tra Công an thành phố Hà Nội, Cơ quan An ninh điều tra Công an tỉnh Hòa Bình đã tiến hành khởi tố bị can, thi hành Lệnh bắt bị can để tạm giam, khám xét đối với 4 đối tượng về tội “Làm, tàng trữ, phát tán hoặc tuyên truyền thông tin, tài liệu, vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam”

<URL>",1593057732.0,,0,,0
1190,5ecbfa505728ac205334c086d2494e27,"Cơ quan CSĐT Công an tỉnh Vĩnh Phúc đã chỉ rõ vai trò, trách nhiệm của ông Nguyễn Ngọc Tuấn, Chánh thanh tra Bộ Xây dựng, liên quan việc Đoàn Thanh tra Bộ Xây dựng nhận hối lộ tại H.Vĩnh Tường vào tháng 6.2019.
    #thanhtraBộXâydựng #chánhthanhtra #nhậnhốilộ #VĩnhPhúc",1593021924,165,11,20.0,0
1191,214cdcb3722d71605bbefb0a6a85e7c8,"Trung Quốc đã khôn khéo nương theo chiều gió tại WHA. Khi mà Bắc Kinh nắm được TGĐ WHO thì tổ chức này vẫn sẽ hoạt động theo ý họ...
",1589954137.0,8,2,,1
1192,cef824510d7fdb44e5692e486788d510,"# **ĐỌC VÀ SUY NGẪM SO SÁNH VỚI THỰC TIỄN TRONG CUỘC SỐNG HIỆN NAY ĐỂ NHẬN DIỆN AI? CHÍNH XÁC NHỮNG KẺ NÀO MỚI LÀ PHẢN ĐỘNG, PHẢN QUỐC HẠI DÂN LÀM XÓI MÒN NIỀM TIN?**
# **Cảnh giác với hiện tượng gieo mầm, nuôi dưỡng đối tượng phản biện xã hội tiêu cực**
# Mở rộng dân chủ, tăng cường phản biện tích cực, lắng nghe những ý kiến đóng góp tâm huyết của nhân dân là chủ trương đúng đắn của Đảng và Nhà nước ta.
# Hưởng ứng tinh thần ấy, các hoạt động phản biện, phản biện xã hội (PBXH) thời gian qua diễn ra khá sôi động và mang lại những kết quả tích cực. Thế nhưng, một thực tế rất đáng quan tâm là cả trong và ngoài nước xuất hiện một số người lợi dụng PBXH để gây nhiễu thông tin, làm rối tình hình, kích động, hòng tạo ra những mâu thuẫn trong xã hội. Lợi dụng tình hình này, các thế lực thù địch, một số tổ chức phản động đã móc nối, gieo mầm, nuôi dưỡng các đối tượng PBXH để sử dụng làm công cụ chống phá Đảng và Nhà nước ta.
# **Không phủ nhận hiệu quả tích cực từ phản biện xã hội**
# Theo cách hiểu phổ quát, PBXH là sự tương tác, giao thoa qua lại về quan điểm, tư duy của các lực lượng, thành phần trong xã hội trước những vấn đề thuộc chủ trương, chính sách, thể chế... có liên quan trực tiếp đến quyền lợi của các thành viên trong xã hội. Thông qua việc lắng nghe, tiếp thu những ý kiến phản biện xác đáng, có cơ sở khoa học mà các chủ trương, chính sách, thể chế... của cộng đồng ngày càng phù hợp, đáp ứng tốt hơn với những đòi hỏi của thực tiễn.
# Thực tế cho thấy, trước mỗi kỳ đại hội đảng, mỗi lần sửa đổi Hiến pháp, ban hành các đạo luật hay trước các sự kiện lớn, những vấn đề hệ trọng của đất nước... Đảng và Nhà nước ta đều công bố rộng rãi các văn kiện dự thảo, đưa ra quan điểm, chủ trương... để lấy ý kiến thảo luận, đóng góp của toàn dân. Đại đa số nhân dân có ý thức trách nhiệm cao, luôn coi mỗi đợt đóng góp ý kiến xây dựng dự thảo các văn kiện là đợt sinh hoạt chính trị sâu rộng và hưởng ứng tích cực. Các cơ quan chức năng luôn quan tâm tạo điều kiện thuận lợi nhất để người dân tiếp cận sớm, hướng dẫn người dân nghiên cứu, bày tỏ quan điểm, ý kiến của mình về từng nội dung trong dự thảo các văn kiện và những vấn đề quan trọng. Các bộ, ngành, địa phương, cơ quan, đơn vị tổ chức hàng trăm hội nghị, hội thảo, tọa đàm... nhằm tạo điều kiện để người dân có cơ hội bày tỏ quan điểm. Hằng ngày, hằng giờ, mọi người dân đều có thể tiếp nhận thông tin và phản ánh quan điểm, ý kiến của mình qua hàng trăm xuất bản phẩm báo chí in, báo điện tử, đài phát thanh, truyền hình từ Trung ương đến địa phương.
# Tất cả ý kiến dù đồng thuận hay không đồng thuận đều được cơ quan chức năng tổng hợp báo cáo với Đảng, Nhà nước, Quốc hội, Chính phủ để xem xét quyết định. Theo tinh thần ấy, để nâng cao chất lượng xây dựng các dự thảo văn kiện trình Đại hội XIII của Đảng, Tổng Bí thư, Chủ tịch nước Nguyễn Phú Trọng nhiều lần nhấn mạnh việc phát huy dân chủ, lắng nghe, trân trọng các ý kiến đóng góp của nhân dân, nhất là của các chuyên gia, nhà khoa học có kiến thức chuyên sâu về từng lĩnh vực... chắt lọc để nghiên cứu, bổ sung, hoàn thiện các dự thảo văn kiện. Chính nhờ mở rộng dân chủ, phát huy tinh thần PBXH của toàn dân mà các văn kiện của Đảng, Nhà nước ta đều thể hiện sự kết tinh giữa ý Đảng với lòng dân, được sự đồng thuận trong xã hội và sớm đi vào cuộc sống.
# Thực tế chứng minh, để hoạt động PBXH đi đúng hướng, theo đúng ý nghĩa tích cực thì việc bày tỏ các quan điểm, nêu ý kiến đóng góp phải theo đúng quy trình, trên nền tảng khoa học, với thái độ khách quan, đặc biệt là phải đặt lợi ích của cộng đồng, lợi ích quốc gia-dân tộc lên trên hết. Thế nhưng, trên thực tế đã có không ít người lợi dụng hoạt động PBXH để mưu mô cơ hội, phản biện kiểu phủ nhận sạch trơn, với các quan điểm hoàn toàn không vì lợi ích của cộng đồng, lợi ích của đất nước. Những quan điểm này càng trở nên nguy hiểm khi được các thế lực thù địch lợi dụng để chống phá.
# **Vẫn là những “chiêu bài” cũ**
# Xóa bỏ vai trò lãnh đạo của Đảng, lật đổ chế độ XHCN mà Đảng, Nhà nước và nhân dân ta đang xây dựng là mục tiêu không bao giờ thay đổi của các thế lực thù địch. Dù không mới nhưng âm mưu, thủ đoạn để thực hiện mục tiêu của chúng thì ngày càng tinh vi hơn. Lợi dụng PBXH, xem PBXH là ""chiêu bài"" để chống phá Đảng, Nhà nước là một trong những thủ đoạn như thế.
# Những người mang động cơ xấu, nhằm mục đích chống phá đất nước không bày tỏ quan điểm theo quy trình tổ chức và các kênh chính thống. Các đối tượng triệt để lợi dụng ưu thế của internet, nhất là mạng xã hội (MXH) để tiến hành các hoạt động chống phá núp dưới danh nghĩa PBXH. Dưới sự giật dây của các thế lực thù địch, một số phần tử cơ hội trong nước và cả ở nước ngoài đã soạn ra các văn bản dưới dạng “tâm thư”, “thư ngỏ”, “thư góp ý” (cả chính danh, nặc danh và mạo danh); thậm chí họ còn soạn hẳn một dự thảo văn kiện mới, hoàn toàn khác với dự thảo văn kiện chính thống được công bố... để thể hiện những ý kiến trái ngược với quan điểm của Đảng, Nhà nước rồi gửi đến các đồng chí lãnh đạo. Với kiểu lập luận của họ, thông qua các câu từ bóng bẩy, chau chuốt... thoáng qua người ta dễ lầm tưởng đó là những ""ý kiến tâm huyết"", ""những đóng góp chân thành""... Nhưng thực chất, trước khi những “tâm thư”, “thư ngỏ”, “thư góp ý”... kia được gửi đi thì nó đã được các đối tượng đưa lên MXH. Để minh họa cho những quan điểm sai trái đã nêu, núp dưới chiêu bài PBXH, họ dựng chuyện, tung ra nhiều thông tin thất thiệt, tuyên truyền xuyên tạc, nhằm gây nhiễu loạn thông tin, kích động, gây áp lực, gieo rắc tâm lý hoài nghi, gây bất ổn trong dư luận.
# Trên không gian mạng, họ lập ra các hội, nhóm trá hình, sau đó tuyên truyền vận động, lôi kéo những người thiếu bản lĩnh, nhẹ dạ cả tin tham gia. Thông qua đó, họ khơi gợi các thành viên trong từng hội, nhóm theo danh nghĩa PBXH nêu những quan điểm, ý kiến trái chiều, nhưng thực chất là tuyên truyền xuyên tạc quan điểm, đường lối, chủ trương, chính sách, pháp luật của Đảng, Nhà nước; kích động tư tưởng, thái độ chống đối. Đặc biệt, trước những vấn đề nhạy cảm, phức tạp, như: Dân tộc, tôn giáo, môi trường, chủ quyền biển, đảo... họ sử dụng các hội, nhóm và những đối tượng đã được móc nối, nuôi dưỡng đội lốt PBXH đưa lên MXH hàng loạt quan điểm, ý kiến đi ngược lại với quan điểm, chủ trương của Đảng và Nhà nước ta. Họ mưu toan phát triển đưa các hội, nhóm trên không gian mạng thành tổ chức, hoạt động dưới dạng câu lạc bộ tự do, hòng từ đó biến hoạt động PBXH trở thành một trào lưu làm méo mó thực tiễn.
# Ngoài sử dụng những đối tượng PBXH đã được móc nối, để chống phá Việt Nam lâu dài, các thế lực thù địch với cách mạng Việt Nam rất quan tâm đến việc gieo mầm, nuôi dưỡng, phát triển lực lượng phản biện mới. Đối tượng PBXH trong giới trẻ và cán bộ, đảng viên, công chức... được họ đặc biệt để mắt. Cùng với tài trợ về tài chính, họ còn hướng dẫn nội dung, kế hoạch hoạt động liên kết thành mạng lưới. Khi xuất hiện những quan điểm đi ngược chủ trương, chính sách của Đảng, Nhà nước trên không gian mạng, thì ngay lập tức họ huy động lực lượng ""chân rết"" vào bình luận, chia sẻ, tung hô... Họ thường đánh tráo khái niệm giữa ý kiến PBXH chính thống được Đảng, Nhà nước ta tiếp thu, với những giọng điệu tuyên truyền chống phá; hoặc đánh đồng giữa những người có ý kiến khác với những đối tượng cơ hội chính trị, lợi dụng PBXH để gây bất ổn trong dư luận. Vì thế, khi một số đối tượng lợi dụng PBXH để tuyên truyền xuyên tạc, chống phá Nhà nước bị đưa ra xử lý trước pháp luật thì họ cho rằng Việt Nam “đàn áp người bất đồng chính kiến”, “vi phạm quyền tự do ngôn luận”... rồi từ đó kêu gọi các tổ chức quốc tế can thiệp.
# **Tỉnh táo để không tiếp tay, không mắc mưu**
# Thực tế cho thấy nhận thức về PBXH của nhân dân ta còn có những khoảng trống. Do vậy, muốn làm thất bại âm mưu, thủ đoạn lợi dụng PBXH để chống phá của các thế lực thù địch, cơ hội chính trị, chúng ta cần đặt lên hàng đầu việc tăng cường giáo dục nâng cao nhận thức của người dân về hoạt động PBXH. Có như vậy mới giúp người dân hiểu đúng mục đích, ý nghĩa của công việc hệ trọng này, phân biệt được đâu là PBXH tích cực, đâu là PBXH tiêu cực, từ đó đề cao cảnh giác, chủ động phát hiện, kịp thời đấu tranh với những hành vi lợi dụng PBXH để chống phá.
# Vai trò định hướng để hoạt động PBXH diễn ra đúng mục đích, ý nghĩa và đem lại hiệu quả tích cực của các cấp ủy đảng, chính quyền, cơ quan chức năng là rất quan trọng. Cùng với phát huy tốt vai trò định hướng, cấp ủy đảng, chính quyền các cấp cần quan tâm tạo điều kiện thuận lợi để các tầng lớp nhân dân được tiếp cận thông tin, nghiên cứu, thể hiện quan điểm, chính kiến của mình đối với từng nội dung liên quan tới đường lối, chủ trương, chính sách, thể chế... tác động trực tiếp đến quyền lợi của người dân.
# Đối với từng người dân, khi tiếp cận với những thông tin, tài liệu, nhất là những nội dung thuộc quan điểm về các vấn đề hệ trọng, nhạy cảm của đất nước tán phát trên MXH, cần phải tỉnh táo nhận diện đâu là thông tin tốt, đâu là thông tin xấu, đâu là thông tin có cơ sở khách quan, đâu là thông tin xuyên tạc. Nâng cao hiểu biết, tự trang bị cho mình những kiến thức cần thiết là cách tốt nhất để mỗi người nâng cao ""sức đề kháng"", tránh bị cuốn theo những giọng điệu xuyên tạc, kích động chống phá của các thế lực thù địch.
# Đi đôi với mở rộng dân chủ, tổ chức chặt chẽ hoạt động PBXH tích cực, cần làm tốt việc nắm bắt, tổng hợp, tiếp thu ý kiến của nhân dân để trình cấp có thẩm quyền xem xét quyết định. Trong tổng hợp và ghi nhận những ý kiến đóng góp của nhân dân, các cơ quan chức năng cần có sự đánh giá, phân tích kỹ lưỡng, thận trọng, không để kẻ xấu lợi dụng PBXH để thực hiện những mục đích đen tối.
# Công tác bảo vệ chính trị nội bộ cần tiến hành chặt chẽ, lấy phòng là chính nhưng cũng phải kiên quyết đấu tranh để vừa bảo vệ, vừa ngăn chặn tình trạng suy thoái về tư tưởng chính trị trong nội bộ, lợi dụng PBXH để thực hiện những động cơ, mục đích không trong sáng. Đặc biệt, cần quan tâm quản lý, giáo dục, rèn luyện đội ngũ cán bộ, đảng viên, công chức, nhất là lớp trẻ để bồi dưỡng xây dựng những nhân tố tích cực, kịp thời phát hiện những tư tưởng, hành động sai trái. Đối với những cán bộ, đảng viên, công chức thoái hóa biến chất về chính trị lợi dụng PBXH tiếp tay cho các thế lực thù địch, cần xử lý kịp thời, nghiêm minh. Cần coi trọng công tác phát hiện, đấu tranh, ngăn chặn có hiệu quả âm m­ưu, thủ đoạn lợi dụng hoạt động PBXH để tuyên truyền, xuyên tạc chống phá Đảng và Nhà nước ta.
# Các lực lượng chức năng cần chủ động phát hiện những hội, nhóm, cá nhân lợi dụng PBXH để tuyên truyền, tán phát những quan điểm sai trái trên MXH, từ đó có biện pháp kiên quyết đấu tranh. Đối với những trang mạng lợi dụng PBXH để tuyên truyền theo kiểu xuyên tạc, kích động chống phá Nhà nước Việt Nam, âm mưu làm mất ổn định chính trị ở Việt Nam thì cần tổ chức lực lượng phối hợp với các nhà mạng, kết hợp giữa biện pháp kỹ thuật với biện pháp hành chính để đấu tranh ngăn chặn và xử lý kịp thời theo quy định của pháp luật./.

Theo <URL>",1586882196.0,35,25,26,0
1193,a698f4ba3b7c3c8cdfb934cb278918fa,"Một gia đình có 4 người ở Ngọc Thụy, Long Biên, Hà Nội đã nhiễm vi rút Corona.",1580907060.0,37,5,4,1
1194,8fd99af6401d41db013dedb8722241bf,"Nếu câu chuyện chỉ dừng lại ở việc tổ chức xin lỗi chị Chinh, kỷ luật nữ Phó Chủ tịch UBND phường Bãi Cháy Lê Thị Hiền cũng chỉ giải quyết được phần nổi trong câu chuyện quản lý đô thị. Hình ảnh những chiếc xe bán hàng như chị Chinh và đoàn liên ngành của phường Bãi Cháy kiểm tra, lập lại trật tự địa bàn là điều người ta thường thấy ở các TP, không chỉ riêng mình Hạ Long.",1587456159.0,4,0,,0
1195,f8505154b9c778a56934b17e561bf505,"Trên QL.1A, thuộc địa phận xã Bắc Sơn, Trảng Bom, Đồng Nai. Giờ thì khổ cho cả 2, thành tâm chia buồn cùng gia đình nạn nhân và tài xế 😥😥",1583134992.0,21,13,1,0
1196,1398f65255ffd5653d8f2853f03f3c59,"Toàn bộ một thành phố La Mã cổ đại được quan sát rõ tới từng chi tiết, từng con phố, trong đó có cả chợ, đền thợ và di tích công cộng mà không cần phải đào bới.",1591730536,20,0,9.0,0
1197,074194777df4b5bb2903eb5b22f2da79,"Từng là một làng chài ven biển nghèo khó đầu thế kỷ 20, đến nay, Positano, Campania, Italy, đã trở thành điểm check-in hấp dẫn, níu chân du khách.
  ",1592495956,1,0,0.0,0
1198,36103d49c0711792061b089afe5aaafc,"Việc nữ sinh ở Quảng Ninh bị lột đồ, quay video clip và tung lên mạng gây xôn xao dư luận bởi hành vi xúc phạm nhân phẩm người khác mà còn là nỗi đau khi đám đông xung quanh đã hò reo cổ vũ thay vì lao vào can ngăn.

",1592567156.0,33,18,9,0
1199,6d256adf9063d22a79284b6bc9321ae1,Bộ Y tế tiếp tục thông báo xác định được thêm 7 chuyến bay có hành khách mắc Covid-19.,1585075926,4956,13,311.0,0
1200,c5fbb80386f2f2c3720b4e7d6e9025c1,"Bệnh nhân Covid-19 người Nhật 57 tuổi, đe dọa phát tán virus corona hồi đầu tháng, vừa chết trong bệnh viện.

Cơ quan chức năng thành phố Gamagori, tỉnh Aichi (Nhật Bản) cho biết, người đàn ông được xác nhận mắc Covid-19 hôm 4/3. Ông qua đời trong bệnh viện hôm thứ Tư (18/3), theo truyền thông địa phương.

Trước đó, người đàn ông này được xác nhận mắc Covid-19. Bác sỹ hướng dẫn ông ta trở về nhà, chờ nhập viện. Tuy nhiên, người đàn ông Nhật đã đi mua sắm và đến 2 quán bar.

Người đàn ông này tuyên bố với người nhà rằng sẽ “lây lan virus corona” cho người khác. Theo Kyodo News, cha mẹ ông này cũng được bị nhiễm bệnh trước đó.

Theo quan chức địa phương, người đàn ông trên bị điều tra vì nhận cáo buộc cản trở hoạt động kinh doanh, sau khi 2 quán bar ông ta đến phải ngừng làm việc để kiểm dịch.

Ngoài ra, một người phụ nữ làm việc tại quán bar được xác nhận mắc Covid-19 hôm 12/3.


  ",1584501962,36,5,6.0,0
1201,435f2fe5ab7c8ec894dcef68af5d22fa,"Ông Phan Kim Long bị đình chỉ chức vụ đến ngày 24/6. Hiện công an đang điều tra vụ trục lợi tiền hiến máu nhân đạo ở quận 1, TPHCM.",1590579913.0,135,60,63,0
1202,3da7a07412f5ce2de1e0b71cc2a77b1c,"Tổng thống Mỹ Donald Trump vừa tiếp tục đả kích Trung Quốc, nói rằng việc Bắc Kinh thiếu minh bạch trong công bố thông tin về dịch Covid-19 đã khiến chính quyền Mỹ phản ứng chậm.
    ",1584825761,87,22,11.0,0
1203,6461e748ae05e95f53c2b07fc77cb647,"Chuyên gia an ninh mạng lưu ý, bản đồ lưu ý dịch Covid-19 trên Google map độ chính xác không cao, người dân nên truy cập các trang thông tin chính thống để có thông tin chính xác về tình hình dịch bệnh.
    #bảnđồdịchCovid19 #HàNội",1583663416,209,0,32.0,0
1204,65dee89f047f57604af35be6a1322c43,"Thử lý giải tại sao vẫn có 15 quốc gia trên thế giới chưa bị ""thất thủ"" trước đại dịch COVID-19 ...

",1588136746.0,35,0,4,0
1205,1a7e8dac4c28d5376ffddb91b42a6d34,Tọa Đàm Trực Tuyến - THỜI ĐIỂM VÀNG KÍCH CẦU DU LỊCH HẬU COVID-19,1591731159,85,4,18.0,0
1206,8a216123047e5bb3cf1fd706927ae123,"Thời điểm này, các em học sinh đã ra cổng và được phụ huynh chở về nên may mắn không có thương vong.

   ",1590720367,2896,50,203.0,0
1207,81c97b62c1ed6c28fb89422dce41bb90,"Chỉ trong vòng 1 tuần, Ổ dịch Hạ Lôi, Mê Linh đã phát hiện tổng cộng 10 ca dương tính với SARS-Cov-2. Cảnh báo số ca tại ổ dịch này vẫn chưa có dấu hiệu dừng lại.
Và những tin tức về dịch COVID-19 khác vừa được chúng tôi cập nhật.",1586736824,21120,50,3405.0,0
1208,804fd8b37290be8b88dace3d14836ab2,"Nhiều ngày rồi, vụ ông Nguyễn Văn Điều, trưởng ban nội chính tỉnh uỷ Thái Bình say rượu lái xe tông chết một người, làm trọng thương hai người vẫn chưa có động tĩnh gì. Một vụ việc tày trời như vậy, vẫn chưa thấy khởi tố vụ án.

Cứ ngờ ngợ kịch bản kiểu để lâu chuyện lớn thành chuyện nhỏ, chuyện nhỏ thành chuyện không có gì.

Nhìn dáng ngồi bình thản của ông Điều, gương mặt vui vẻ bấm điện thoại, thậm chí còn cười mỉm chi, mới hiểu trong mắt quan nhân đầu đen máu đỏ của dân gần như là một cục đá lỡ vấp phải, tìm cách gạt đi là xong.

Làm thương vong ba con người rồi ngồi cười bấm điện thoại, rồi có thêm nhiều ngày nhẩn nhơ để có thời gian “chạy thuốc”, nghĩa là kể cả khi gây chuyện phạm pháp, nhiều người vẫn có nhiều đặc ân hơn cả dân lành không phạm tội.

Tôi tận chán cảnh phải bám nhẵng đòi nợ quan gia, vì chẳng được gì ngoài một trend dăm bữa nửa tháng. Nhưng đây là món nợ nhân mạng. Nếu Thái Bình không công minh vụ này, nghĩa là Thái Bình có rất nhiều Đường Nhuệ ngay trong hệ thống cán bộ.",1589833164.0,276,62,34,1
1209,a117312f796a22e364b8e241b8cb91eb,"Cùng VnExpress chiêm ngưỡng những sản phẩm BMW mới nhất trong màn trình diễn công nghệ hiện đại ấn tượng của các dòng xe BMW X1 sDrive18i xLine, BMW X6 xDrive40i M Sport thế hệ mới, BMW X5 2020, BMW Series 3 và BMW 7 Series 2020.

Cũng trong chương trình ""Thời khắc của các biểu tượng"", BMW Việt Nam sẽ giới thiệu bộ nhận diện thương hiệu mới, đánh dấu cột mốc chuyển mình theo hướng trẻ trung, năng động và thân thiện hơn với khách hàng.

📌  Chờ đón điều bất ngờ trong thời khắc của các biểu tượng BMW lúc 12:00 giờ ngày hôm nay

#BMWVietnam #ThoiKhacCuaCacBieuTuong #bmwbethefirstvn          ",1587506063,495,42,36.0,0
1210,9543b348c6b7a9a46f53296b3c386532,"Làng người đồng bào dân tộc thiểu số tại xã Vụ Bổn (huyện Krông Pắk, Đắk Lắk) toàn nhà tranh vách nứa. Phần lớn người dân làm rẫy nên trẻ con thường tự chơi với nhau ở nhà.",1591831569,34,0,9.0,0
1211,6c021488a17052cb4ef0e9f394233f7f,"- Tỉnh Hà Giang phong toả thôn Pín Tủng và cách ly các khu vực liên quan sau khi ghi nhận ca bệnh đầu tiên số 268 mắc COVID - 19

- <URL> nằm trong nhóm địa phương có nguy cơ cao lây nhiễm COVID - 19 và vẫn phải thực hiện nghiêm chỉ thị 16 của thủ tướng chính phủ sau ngày 15/4. Tuy nhiên, sự chủ quan đã hiện hữu khi người dân đã đổ ra đường đông hơn.

- Mỹ và Australia đang lên kế hoạch nới lỏng các quy định giãn cách xã hội, kèm theo các điều kiện cụ thể để phòng chống dịch COVID –19.

-  Nhận “nuôi” ông, bà – một chiến dịch nghe khá lạ lẫm nhưng đầy nhân văn nhằm hỗ trợ người cao tuổi cô đơn vượt qua giai đoạn giãn cách xã hội đầy khó khăn tại Anh.",1587108911,7486,50,264.0,0
1212,6461e748ae05e95f53c2b07fc77cb647,"NÓI ĐI, NGẠI GÌ! | CHÂU ĐĂNG KHOA TIẾT LỘ THU NHẬP 'KHỦNG', BẬT MÍ VỀ 4 'CHỊ ĐẠI' SHOWBIZ

Châu Đăng Khoa không ngần ngại tiết lộ giá bài hát của anh thuộc top 3 nhạc sĩ ""đắt xắt ra miếng"" hiện nay và không ngần ngại chia sẻ những câu chuyện thú vị về những ca sĩ mà mình từng hợp tác trong chương trình Nói đi, ngại gì!.

#ChâuĐăngKhoa #scandalChâuĐăngKhoa #cátsêChâuĐăngKhoa #Nóiđingạigì #EllyTrần #talkshownóithật",1583103683,5,0,1.0,0
1213,036025f7d10eca014ada255dcf2a39aa,"Báo Nhân Dân nhé, nhưng ko nói gì Hà Nội cả, hay Thủ đô ko có chuyện này?

""Liên quan đến các công trình đầu tư xây dựng trên địa bàn quận Hải Châu, TP Đà Nẵng được lắp kính phản quang ảnh hưởng đến mỹ quan đô thị, UBND quận Hải Châu đã ban hành quyết định xử phạt vi phạm hành chính 40 triệu đồng đối với các chủ đầu tư, đình chỉ thi công 60 ngày...""

[<URL>](<URL>)",1590552335.0,15,6,,0
1214,1a09642caa48cdb68f78843cd3d29f08,"NGUY CƠ VIỆT NAM LÂY NHIỄM DỊCH NGUY HIỂM TRONG KỲ NGHỈ 30/4 -1/5.
Thật ghê sợ thấy VN quá đông người tụ tập nhậu nhẹt và đi chơi, đu lịch... sau khi CP nới lỏng cách ly XH. Bài học từ Nhật Bản và các nước tái bùng phát dịch đó! Nếu sau kỳ nghỉ này bùng phát dịch thì đó là tội lỗi của lãnh đạo Bộ Y tế và quan chức CP do bệnh thành tích và chủ quan vô trách nhiệm cho thả lỏng giãn cách XH ngay trước kỳ nghỉ để mọi người tụ tập gây nguy cơ lây lan dịch bệnh vô cùng nguy hiểm!
Dịch còn lây lan trong cộng đồng nhiều người có thể đang mắc dịch mà chưa đc phát hiện vì chưa biểu hiện triệu chứng đó! Đừng có ngạo nghễ ngáo bệnh thành tích để dân tưởng hết dịch và tụ tập dịp nghỉ lễ để lây nhiễm dịch rồi toang cả nút thì hối ko kịp! Cảnh báo rồi.

Mọi người hãy nâng cao ý thức tránh tụ tập đông người để tự bảo vệ mình!",1588172062.0,119,156,23,0
